NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
4074;2023;2;20;3;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;9;4;1;1;35;2;160,2209
4074;2023;2;20;3;1;1;12;1;:;N;N;4;1;1;3;N;;;;;;;1;2;4;8;4;2;1;0;1;162,0602
4074;2023;2;20;3;6;3;4;1;:;S;N;4;2;;;N;;;;;;;4;4;;;;;;;3;158,9122
4074;2023;2;20;3;6;1;5;1;:;S;N;4;2;2;2;N;;;;;;;1;2;2;8;4;2;3;20;3;162,275
4075;2023;2;48;1;1;2;16;1;:;N;N;2;2;;;N;;;;;;;4;7;3;4;4;2;;;1;165,8427
4075;2023;2;48;1;6;2;15;1;:;N;N;4;1;;;N;;;;;;;4;4;9;9;4;2;;;2;171,1341
4076;2023;2;1;9;1;1;10;1;:;N;N;4;1;1;3;N;;;;;;;1;2;8;2;4;2;1;0;1;39,5274
4076;2023;2;1;9;1;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;40,1877
4077;2023;2;48;9;6;1;14;1;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;2;164,7555
4077;2023;2;48;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;4;1;8;2;;;;1;159,6614
4078;2023;2;1;9;1;2;14;1;:;N;N;4;1;1;2;N;;;;;;;1;2;4;4;1;;;40;1;27,2191
4079;2023;2;1;9;1;1;7;1;:;N;N;4;1;1;2;N;;;;;;;1;2;8;2;4;2;1;40;1;62,2293
4079;2023;2;1;9;6;3;6;2;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;1;40;2;91,3468
4080;2023;2;48;1;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;4;4;2;4;2;;;1;155,2898
4080;2023;2;48;1;6;2;14;1;:;N;N;2;1;;;N;;;;;;;4;4;3;5;4;2;;;2;160,2445
4081;2023;2;48;9;6;1;11;1;:;N;S;4;1;1;2;N;;;;;;;1;2;4;9;4;1;5;37;1;196,4453
4081;2023;2;48;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;8;8;4;2;1;35;2;198,8006
4081;2023;2;48;9;6;1;3;1;:;S;S;4;2;;;N;;;;;;;;;;;;;;;3;179,7081
4082;2023;2;1;9;1;1;17;1;:;N;N;2;4;;;N;;;;;;;4;7;6;1;2;;;;1;21,5867
4083;2023;2;1;9;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;4;8;2;4;2;;;1;70,5188
4084;2023;2;1;9;6;2;15;1;:;N;N;4;1;1;2;N;;;;;;;1;2;4;7;4;2;1;40;1;137,9209
4084;2023;2;1;9;1;1;9;1;:;N;N;4;2;1;2;N;;;;;;;1;2;3;4;4;2;1;40;3;76,3632
4085;2023;2;48;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;4;4;2;4;2;;;1;112,7028
4085;2023;2;48;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;4;7;2;4;2;;;4;112,7028
4086;2023;2;48;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;4;7;3;4;2;;;1;149,4875
4086;2023;2;48;9;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;9;10;4;2;;;2;154,257
4087;2023;2;48;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;4;3;4;2;1;40;1;162,0019
4087;2023;2;48;9;1;2;9;1;:;N;N;4;1;1;2;N;;;;;;;1;2;7;2;3;;;40;2;225,5449
4087;2023;2;48;9;6;1;3;1;:;N;;;;;;;;;;;;;;;;;;;;;3;171,2708
4088;2023;2;1;2;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;3;4;4;2;1;40;1;199,5638
4089;2023;2;1;9;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;1;6;1;2;;;50;1;38,8396
4089;2023;2;1;9;6;2;12;1;:;N;N;4;1;1;2;N;;;;;;;1;1;6;1;2;;;50;2;38,8093
4090;2023;2;20;3;6;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;3;2;9;4;2;2;12;2;135,8756
4090;2023;2;20;3;1;1;5;1;:;S;N;4;3;2;2;N;;;;;;;1;3;3;10;4;2;4;5;3;133,0276
4090;2023;2;20;3;1;1;13;1;:;N;N;4;2;2;5;N;;;;;;;1;2;2;5;4;2;5;0;1;140,5574
4091;2023;2;1;9;1;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;2;8;2;4;2;1;32;2;62,7874
4091;2023;2;1;9;6;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;2;8;2;4;2;1;32;1;67,0058
4092;2023;2;48;1;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;4;6;4;2;1;40;1;187,544
4092;2023;2;48;1;6;1;9;1;:;N;S;4;1;2;2;N;;;;;;;1;2;5;2;4;2;1;35;2;194,5705
4093;2023;2;20;9;1;1;17;1;:;N;N;2;4;;;N;;;;;;;4;7;4;2;4;2;;;1;106,2326
4093;2023;2;20;9;6;1;16;1;:;N;N;2;1;;;N;;;;;;;4;4;8;2;4;2;;;2;109,2447
4094;2023;2;1;2;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;6;1;2;;;32;1;207,4987
4094;2023;2;1;2;1;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;198,4107
4094;2023;2;1;2;6;1;10;1;:;N;N;4;1;2;4;N;;;;;;;1;2;5;10;4;2;1;20;2;205,5404
4094;2023;2;1;2;6;1;4;1;:;S;N;4;1;;;N;;;;;;;4;4;;;;;;;3;210,6695
4095;2023;2;48;1;1;3;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;10;4;2;1;42;1;201,7501
4095;2023;2;48;1;6;1;11;1;:;N;N;4;1;2;2;N;;;;;;;1;3;9;10;4;2;1;14;2;189,5036
4095;2023;2;48;1;1;1;5;1;:;S;N;4;3;;;N;;;;;;;4;4;;;;;;;3;204,876
4096;2023;2;48;9;6;1;4;1;:;S;N;4;2;;;N;;;;;;;4;4;;;;;;;3;196,4054
4096;2023;2;48;9;6;1;11;1;:;N;N;3;2;;;S;6;4;S;1;10;S;2;6;5;9;4;2;;;1;202,0463
4096;2023;2;48;9;1;1;11;1;:;N;N;4;2;;;S;6;2;S;3;8;S;2;6;7;2;4;2;;;2;218,6134
4097;2023;2;1;9;6;1;11;1;:;N;S;4;1;1;2;N;;;;;;;1;2;4;9;4;1;5;35;1;39,576
4098;2023;2;48;9;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;3;9;4;1;1;37;1;242,1537
4099;2023;2;48;9;1;2;8;1;:;N;N;4;1;1;2;N;;;;;;;1;1;5;4;4;2;1;45;1;141,6697
4099;2023;2;48;9;6;1;7;1;:;N;N;4;1;1;4;N;;;;;;;1;2;1;6;4;2;1;32;2;138,9967
4100;2023;2;1;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;1;1;4;1;;;60;2;72,5924
4100;2023;2;1;9;1;1;13;1;:;N;N;4;1;1;3;N;;;;;;;1;2;5;4;5;;;0;1;74,2218
4101;2023;2;20;9;1;1;9;1;:;N;N;4;1;;;N;;;;;;;4;4;4;2;4;2;;;3;196,1996
4101;2023;2;20;9;6;2;15;1;:;N;N;2;2;;;N;;;;;;;4;7;7;2;4;2;;;1;234,1051
4102;2023;2;48;9;6;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;2;3;4;4;2;1;24;2;170,8353
4102;2023;2;48;9;1;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;2;7;2;4;2;1;24;1;199,7979
4103;2023;2;48;9;6;1;6;1;:;N;N;4;1;1;2;S;4;2;S;7;7;N;1;2;5;4;4;2;5;39;1;278,5175
4103;2023;2;48;9;1;1;5;1;:;N;N;4;2;2;2;N;;;;;;;1;2;5;4;4;2;1;20;4;192,9868
4104;2023;2;20;9;6;2;17;1;:;N;N;2;1;;;N;;;;;;;4;4;2;9;4;1;;;1;137,5642
4105;2023;2;20;3;6;1;7;1;:;N;N;4;1;1;4;S;1;1;S;5;6;S;1;2;4;3;4;2;1;32;2;163,0127
4105;2023;2;20;3;1;1;7;1;:;N;N;4;1;1;4;N;;;;;;;1;2;2;9;4;2;1;32;1;148,125
4106;2023;2;20;9;6;1;5;1;:;S;N;4;2;;;N;;;;;;;4;4;2;9;4;2;;;3;174,4008
4106;2023;2;20;9;6;1;12;1;:;N;N;4;1;;;S;6;2;S;7;5;S;2;5;8;2;4;2;;;1;160,603
4106;2023;2;20;9;1;1;6;1;:;N;N;4;2;1;2;N;;;;;;;1;2;7;2;4;2;1;40;3;210,1983
4106;2023;2;20;9;1;1;6;1;:;N;N;4;4;;;S;6;2;S;4;5;S;2;6;4;10;4;2;;;4;222,1715
4106;2023;2;20;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;9;2;4;2;1;40;2;177,2087
4107;2023;2;1;2;1;1;7;1;:;N;N;4;1;1;2;N;;;;;;;1;2;8;2;4;2;1;40;1;277,5993
4108;2023;2;48;9;1;1;6;1;:;N;S;4;1;;;N;;;;;;;4;4;5;4;4;2;;;3;293,7413
4108;2023;2;48;9;6;1;13;1;:;N;N;4;1;2;5;N;;;;;;;1;2;5;9;4;1;1;0;1;223,3796
4108;2023;2;48;9;1;2;13;1;:;N;N;3;1;;;N;;;;;;;4;4;2;9;4;1;;;2;210,5157
4109;2023;2;48;9;6;2;15;1;:;N;S;2;1;;;N;;;;;;;4;4;7;10;4;2;;;1;177,148
4110;2023;2;20;3;6;2;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;9;4;1;1;30;1;152,7946
4110;2023;2;20;3;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;1;4;4;2;1;40;2;142,2155
4110;2023;2;20;3;6;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;151,776
4110;2023;2;20;3;1;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;129,5581
4111;2023;2;20;9;1;1;3;1;:;S;N;4;4;;;N;;;;;;;;;;;;;;;3;193,6443
4111;2023;2;20;9;1;1;9;1;:;N;N;4;2;1;2;N;;;;;;;1;2;3;6;1;;;40;1;247,7109
4111;2023;2;20;9;1;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;165,5329
4111;2023;2;20;9;6;1;9;1;:;N;N;4;1;1;2;N;;;;;;;1;2;4;8;4;2;1;40;2;194,2817
4111;2023;2;20;9;1;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;165,5329
4112;2023;2;20;9;1;1;11;1;:;N;N;4;2;1;2;N;;;;;;;1;2;1;2;3;;;40;1;167,0061
4112;2023;2;20;9;6;3;10;1;:;N;N;4;1;2;2;S;3;3;S;7;38;S;1;2;5;4;4;2;5;20;2;138,3633
4113;2023;2;48;1;6;1;5;1;:;S;N;4;3;;;S;6;2;S;1;12;S;4;4;;;;;;;3;216,9837
4113;2023;2;48;1;6;1;13;1;:;N;N;4;1;2;2;N;;;;;;;1;2;5;4;4;2;1;28;1;215,4002
4113;2023;2;48;1;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;3;8;4;1;1;40;2;211,962
4114;2023;2;48;1;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;2;9;4;2;;;1;294,4827
4114;2023;2;48;1;6;1;13;1;:;N;S;4;1;1;2;N;;;;;;;1;2;5;10;4;2;1;40;2;198,0269
4115;2023;2;48;1;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;3;9;4;1;1;35;2;203,2555
4115;2023;2;48;1;1;1;13;1;:;N;N;3;3;;;N;;;;;;;4;7;3;2;4;2;;;1;212,5812
4115;2023;2;48;1;6;1;6;1;:;S;N;4;1;1;2;N;;;;;;;1;2;2;8;4;2;3;40;3;261,7689
4116;2023;2;1;2;6;2;13;1;:;N;N;4;1;;;N;;;;;;;4;4;5;4;5;;;;2;143,8513
4116;2023;2;1;2;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;4;5;9;4;1;;;1;137,9225
4117;2023;2;48;1;6;1;6;1;:;S;N;4;1;1;2;N;;;;;;;1;2;5;4;3;;;40;1;288,9566
4117;2023;2;48;1;1;3;6;1;:;N;N;4;1;1;2;N;;;;;;;1;2;1;10;4;2;1;40;4;276,9148
4117;2023;2;48;1;1;3;5;2;:;N;S;4;1;;;S;6;2;S;7;12;S;3;5;;;;;;;4;301,2155
4118;2023;2;48;9;6;1;15;1;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;2;170,456
4118;2023;2;48;9;1;2;15;1;:;N;N;2;2;;;N;;;;;;;4;7;2;9;4;1;;;1;165,1856
4119;2023;2;48;1;6;1;3;1;:;N;;;;;;;;;;;;;;;;;;;;;3;197,5766
4119;2023;2;48;1;1;1;3;1;:;N;;;;;;;;;;;;;;;;;;;;;3;198,7418
4119;2023;2;48;1;6;1;9;1;:;N;N;4;1;1;3;N;;;;;;;1;2;4;4;4;2;1;20;1;186,8841
4120;2023;2;20;9;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;4;7;2;4;2;;;1;128,0075
4121;2023;2;20;9;1;2;7;1;:;N;N;4;1;1;2;S;2;2;S;4;12;S;1;2;2;5;4;2;5;40;1;186,3064
4121;2023;2;20;9;6;1;6;1;:;N;S;4;1;1;2;N;;;;;;;1;2;2;8;4;2;1;40;2;205,3157
4122;2023;2;20;9;1;2;14;1;:;S;S;2;1;;;N;;;;;;;4;4;3;2;4;2;;;1;215,7206
4122;2023;2;20;9;6;2;13;1;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;2;149,3813
4122;2023;2;20;9;6;1;7;1;:;N;N;4;1;;;S;6;2;S;7;99;S;3;5;;;;;;;3;229,2008
4123;2023;2;48;9;1;1;11;1;:;N;N;3;2;;;N;;;;;;;4;7;6;1;4;2;;;1;153,1964
4124;2023;2;1;9;6;3;8;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;5;40;1;49,3033
4124;2023;2;1;9;1;3;7;1;:;N;N;4;1;1;2;N;;;;;;;1;2;7;2;4;2;1;40;2;76,6517
4124;2023;2;1;9;6;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;49,6278
4124;2023;2;1;9;6;1;1;1;:;N;;;;;;;;;;;;;;;;;;;;;3;49,6278
4125;2023;2;20;3;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;7;3;4;2;;;1;198,5308
4125;2023;2;20;3;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;4;9;4;4;2;;;2;114,7401
4126;2023;2;20;9;1;1;9;1;:;N;N;4;1;1;4;N;;;;;;;1;2;7;2;4;2;1;32;1;230,2337
4126;2023;2;20;9;6;1;9;1;:;N;N;4;1;1;4;N;;;;;;;1;2;1;4;4;2;1;32;2;192,972
4126;2023;2;20;9;6;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;192,6128
4126;2023;2;20;9;6;1;1;1;:;S;;;;;;;;;;;;;;;;;;;;;3;192,6128
4127;2023;2;20;3;6;3;12;1;:;N;N;4;1;2;2;N;;;;;;;1;2;9;10;4;2;1;20;1;124,0656
4127;2023;2;20;3;6;3;6;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;1;40;3;164,7963
4128;2023;2;1;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;7;2;4;2;1;40;1;14,8503
4129;2023;2;20;9;1;1;8;1;:;N;S;4;1;1;2;N;;;;;;;1;2;3;2;4;2;1;40;1;183,179
4129;2023;2;20;9;6;1;8;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;9;4;1;5;35;2;154,4553
4130;2023;2;1;2;6;2;9;1;:;N;N;1;1;1;3;S;4;2;S;7;54;S;1;2;2;9;4;2;1;0;2;178,9263
4130;2023;2;1;2;1;1;10;1;:;N;N;3;1;1;4;N;;;;;;;1;2;2;6;2;;;40;1;201,7775
4130;2023;2;1;2;6;1;1;1;:;S;;;;;;;;;;;;;;;;;;;;;3;184,2172
4130;2023;2;1;2;6;1;1;1;:;N;;;;;;;;;;;;;;;;;;;;;3;184,2172
4131;2023;2;48;1;6;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;2;9;8;4;2;1;29;3;196,4843
4131;2023;2;48;1;6;2;16;1;:;N;N;4;3;;;N;;;;;;;4;7;8;2;4;2;;;1;301,5113
4132;2023;2;20;3;1;2;16;1;:;N;N;2;3;;;N;;;;;;;4;7;9;4;4;2;;;1;99,6075
4132;2023;2;20;3;6;2;16;1;:;N;N;2;3;;;N;;;;;;;4;7;5;9;4;1;;;2;102,4318
4133;2023;2;20;9;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;7;2;4;2;;;1;124,1228
4134;2023;2;48;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;1;40;1;249,1895
4134;2023;2;48;9;6;2;10;1;:;N;N;4;1;1;2;S;4;1;S;5;15;S;1;2;2;9;4;2;2;40;2;223,3549
4134;2023;2;48;9;1;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;237,5266
4134;2023;2;48;9;1;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;237,5266
4135;2023;2;48;9;6;2;15;1;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;1;190,9558
4136;2023;2;48;9;1;2;16;1;:;N;N;2;2;;;N;;;;;;;4;7;7;2;4;2;;;1;160,8462
4136;2023;2;48;9;6;2;14;1;:;N;N;4;1;;;N;;;;;;;4;4;8;2;4;2;;;2;165,9782
4137;2023;2;20;3;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;3;7;4;2;1;40;2;117,6806
4137;2023;2;20;3;1;2;13;1;:;N;N;4;2;1;2;N;;;;;;;1;2;7;3;2;;;35;1;131,38
4138;2023;2;48;1;6;2;17;1;:;N;N;2;1;;;N;;;;;;;4;4;5;10;2;;;;1;299,7582
4138;2023;2;48;1;1;1;11;1;:;N;N;4;1;2;3;N;;;;;;;1;2;3;2;4;2;1;0;3;198,8717
4139;2023;2;48;9;1;2;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;8;2;3;;;40;1;229,25
4139;2023;2;48;9;6;1;10;1;:;N;S;4;1;1;2;N;;;;;;;1;2;2;9;4;1;5;40;2;181,0273
4139;2023;2;48;9;6;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;191,3848
4140;2023;2;48;1;6;1;7;1;:;N;S;4;1;1;2;N;;;;;;;1;2;2;9;4;2;1;38;1;277,8393
4141;2023;2;20;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;3;2;4;1;1;40;2;159,1401
4141;2023;2;20;9;1;1;12;1;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;1;180,3802
4142;2023;2;20;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;7;2;4;2;1;40;1;163,35
4142;2023;2;20;9;6;1;9;1;:;N;S;4;1;1;2;N;;;;;;;1;2;2;9;4;1;1;35;2;173,4093
4142;2023;2;20;9;6;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;172,0528
4142;2023;2;20;9;1;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;146,8666
4143;2023;2;20;3;6;2;18;1;:;N;N;2;1;;;N;;;;;;;4;4;9;9;4;2;;;1;98,7977
4143;2023;2;20;3;1;1;18;1;:;N;N;2;4;;;N;;;;;;;4;7;7;2;4;2;;;2;96,0736
4144;2023;2;48;9;6;1;12;1;:;N;S;4;1;1;2;N;;;;;;;1;2;2;9;4;1;1;35;1;264,8392
4144;2023;2;48;9;1;1;6;1;:;S;S;4;2;1;2;N;;;;;;;1;2;2;9;4;1;5;35;3;363,9706
4144;2023;2;48;9;1;1;3;1;:;S;N;4;2;;;N;;;;;;;;;;;;;;;3;259,631
4144;2023;2;48;9;6;1;5;1;:;S;N;4;2;2;2;N;;;;;;;1;2;4;6;4;2;5;32;3;232,9971
4145;2023;2;1;2;6;1;13;1;:;N;N;4;1;1;4;N;;;;;;;1;2;9;4;4;2;1;32;1;188,4166
4146;2023;2;20;3;1;1;5;1;:;S;N;4;1;;;N;;;;;;;4;4;5;4;4;2;;;3;183,9235
4146;2023;2;20;3;6;1;10;1;:;N;S;4;1;;;N;;;;;;;4;4;2;9;4;2;;;2;183,6135
4146;2023;2;20;3;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;8;4;4;1;1;35;1;167,1707
4146;2023;2;20;3;6;1;4;1;:;S;N;4;1;;;N;;;;;;;4;4;;;;;;;3;171,5858
4147;2023;2;20;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;9;4;1;1;35;1;170,6719
4148;2023;2;48;9;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;2;7;3;2;;;40;1;85,3686
4148;2023;2;48;9;6;1;6;1;:;S;N;4;1;;;N;;;;;;;4;4;2;9;4;1;;;3;119,1026
4149;2023;2;1;2;1;1;10;1;:;N;N;4;1;;;S;6;2;S;7;17;S;2;5;8;9;4;2;;;2;168,0201
4149;2023;2;1;2;6;3;13;2;:;N;N;4;3;;;N;;;;;;;4;7;5;10;4;2;;;1;250,0411
4150;2023;2;48;9;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;2;5;9;4;1;1;0;1;190,6073
4151;2023;2;48;9;1;1;13;1;:;N;N;2;1;;;N;;;;;;;4;4;2;1;4;2;;;1;189,3417
4151;2023;2;48;9;6;1;12;1;:;N;N;4;1;;;S;6;2;S;1;24;S;2;5;5;10;4;2;;;4;183,033
4151;2023;2;48;9;1;1;6;1;:;N;N;4;2;1;2;N;;;;;;;1;2;6;1;4;2;1;40;4;264,1963
4152;2023;2;48;9;1;2;6;1;:;N;N;4;1;1;2;N;;;;;;;1;2;8;4;4;2;1;40;2;310,5567
4152;2023;2;48;9;6;1;7;1;:;N;N;1;1;1;3;N;;;;;;;1;2;5;4;4;2;1;0;1;336,7866
4152;2023;2;48;9;6;1;1;1;:;N;;;;;;;;;;;;;;;;;;;;;3;212,5816
4152;2023;2;48;9;1;1;1;1;:;N;;;;;;;;;;;;;;;;;;;;;3;213,8352
4153;2023;2;48;9;1;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;2;4;2;4;2;5;0;1;223,7984
4154;2023;2;48;1;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;4;4;4;2;;;1;296,9191
4154;2023;2;48;1;6;2;13;1;:;N;N;4;1;;;S;6;2;S;3;16;S;2;5;5;9;4;2;;;2;222,9182
4155;2023;2;20;9;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;2;3;7;2;;;40;1;150,3306
4155;2023;2;20;9;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;4;9;2;5;;;;2;149,393
4155;2023;2;20;9;1;1;6;1;:;N;N;4;2;1;2;N;;;;;;;1;2;3;5;4;2;1;40;3;164,6795
4156;2023;2;1;9;1;1;11;1;:;N;S;4;1;1;2;N;;;;;;;1;1;1;2;1;;;50;1;19,566
4156;2023;2;1;9;6;1;10;1;:;N;N;4;1;1;1;N;;;;;;;1;2;2;9;4;1;1;18;2;19,783
4156;2023;2;1;9;6;1;3;1;:;S;S;4;2;;;N;;;;;;;;;;;;;;;3;18,621
4156;2023;2;1;9;6;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;18,621
4157;2023;2;48;9;1;1;17;1;:;N;N;2;1;;;N;;;;;;;4;4;1;2;2;;;;1;171,6824
4158;2023;2;1;2;6;1;16;1;:;N;N;2;1;;;N;;;;;;;4;4;7;10;5;;;;1;158,7765
4159;2023;2;48;1;1;1;9;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;1;40;1;243,309
4160;2023;2;1;9;1;2;15;1;:;N;N;2;1;;;N;;;;;;;4;4;7;2;4;2;;;1;130,387
4160;2023;2;1;9;1;2;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;9;2;4;2;1;40;3;61,2515
4161;2023;2;1;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;4;8;2;4;2;;;1;128,1137
4161;2023;2;1;9;6;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;2;3;9;4;2;1;40;2;67,8646
4162;2023;2;1;2;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;9;4;1;1;37;1;190,1109
4162;2023;2;1;2;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;9;4;1;1;35;2;225,4503
4162;2023;2;1;2;6;1;5;1;:;N;N;4;3;2;2;N;;;;;;;1;2;2;9;4;2;5;16;3;228,3454
4162;2023;2;1;2;6;1;5;1;:;S;N;4;3;;;N;;;;;;;4;4;;;;;;;3;219,1876
4163;2023;2;48;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;2;4;1;1;30;1;193,2554
4163;2023;2;48;9;6;1;11;1;:;N;N;4;1;;;N;;;;;;;4;4;2;10;5;;;;2;200,016
4163;2023;2;48;9;1;1;4;1;:;S;S;4;3;;;N;;;;;;;4;4;;;;;;;3;193,6848
4164;2023;2;1;9;6;1;5;1;:;N;N;4;1;;;N;;;;;;;4;4;5;4;4;2;;;3;56,5803
4164;2023;2;1;9;1;2;4;1;:;N;N;4;1;;;N;;;;;;;4;4;9;1;4;2;;;4;49,3825
4164;2023;2;1;9;6;2;13;1;:;N;N;3;1;;;N;;;;;;;4;4;9;1;4;2;;;2;51,453
4164;2023;2;1;9;1;2;13;1;:;N;N;4;1;;;N;;;;;;;4;4;9;1;4;2;;;1;50,6786
4165;2023;2;48;9;6;2;14;1;:;N;N;2;1;;;N;;;;;;;4;4;9;9;4;2;;;1;194,4164
4166;2023;2;1;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;1;40;1;49,9191
4166;2023;2;1;9;6;1;5;1;:;S;N;4;1;;;N;;;;;;;4;4;5;4;4;2;;;3;51,2946
4166;2023;2;1;9;1;1;4;1;:;S;N;4;1;2;2;N;;;;;;;1;2;3;10;4;2;2;16;3;49,7999
4166;2023;2;1;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;1;4;4;2;1;40;2;46,7765
4167;2023;2;48;9;6;1;5;1;:;S;N;4;1;;;N;;;;;;;4;4;;;;;;;3;252,8989
4167;2023;2;48;9;6;3;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;1;37;1;222,3636
4167;2023;2;48;9;1;3;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;1;40;2;244,9209
4167;2023;2;48;9;6;3;8;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;1;40;4;266,2794
4167;2023;2;48;9;1;1;1;1;:;N;;;;;;;;;;;;;;;;;;;;;3;236,4724
4167;2023;2;48;9;6;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;235,0861
4168;2023;2;20;3;6;1;8;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;4;4;2;1;40;2;174,777
4168;2023;2;20;3;1;1;8;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;4;4;2;1;40;1;205,8
4168;2023;2;20;3;6;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;174,4516
4168;2023;2;20;3;6;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;174,4516
