NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
4734;2023;3;48;9;6;3;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;251,88340
4734;2023;3;48;9;6;2;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;5;35;1;242,03230
4734;2023;3;48;9;1;3;04;1;:;S;N;4;2;;;N;;;;;;;4;04;2;09;4;2;;;3;271,69240
4735;2023;3;20;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;129,37060
4735;2023;3;20;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;146,05090
4735;2023;3;20;9;6;2;06;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;08;2;;;40;3;206,60540
4736;2023;3;20;9;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;4;02;4;2;;;1;113,50140
4737;2023;3;20;3;1;1;14;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;119,62930
4738;2023;3;48;1;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;04;4;2;1;36;1;185,26690
4738;2023;3;48;1;6;2;13;1;:;N;N;4;1;2;2;N;;;;;;;1;02;9;10;2;;;15;2;191,32090
4738;2023;3;48;1;6;1;06;1;:;N;S;4;1;;;S;6;2;S;03;3;S;2;05;9;10;4;2;;;3;259,27640
4739;2023;3;20;9;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;2;02;4;2;;;1;133,32220
4740;2023;3;48;9;6;1;18;1;:;N;N;2;1;;;N;;;;;;;4;04;2;09;4;2;;;1;101,72620
4741;2023;3;01;2;6;1;13;1;:;N;N;4;1;2;2;N;;;;;;;1;02;3;08;4;2;1;25;1;171,05360
4741;2023;3;01;2;6;2;18;1;:;N;N;2;2;;;N;;;;;;;4;07;9;10;4;2;;;4;349,68110
4741;2023;3;01;2;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;9;04;4;2;1;40;2;179,41670
4742;2023;3;01;2;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;9;08;4;2;1;42;1;177,63590
4742;2023;3;01;2;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;2;171,50490
4742;2023;3;01;2;1;1;06;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;40;3;256,87750
4743;2023;3;01;9;1;1;18;1;:;N;N;2;4;;;N;;;;;;;4;07;6;01;2;;;;1;28,27590
4743;2023;3;01;9;1;3;13;2;:;N;N;4;1;1;2;N;;;;;;;1;01;5;10;4;2;1;70;4;19,60290
4744;2023;3;01;9;1;1;15;1;:;N;N;2;2;;;N;;;;;;;4;07;8;04;2;;;;1;50,99240
4745;2023;3;20;3;1;2;17;1;:;N;N;2;1;;;N;;;;;;;4;04;1;03;2;;;;1;204,70850
4745;2023;3;20;3;6;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;2;210,02770
4745;2023;3;20;3;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;3;116,73810
4746;2023;3;20;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;02;4;2;1;40;1;180,84030
4746;2023;3;20;9;6;1;10;1;:;N;S;4;1;1;2;N;;;;;;;1;02;1;05;4;2;1;40;2;154,70470
4746;2023;3;20;9;1;1;04;1;:;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;177,00990
4746;2023;3;20;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;155,75290
4747;2023;3;01;9;1;1;18;1;:;N;N;2;4;;;N;;;;;;;4;07;7;09;4;1;;;1;35,05850
4748;2023;3;01;2;1;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;9;02;3;;;24;1;210,47860
4749;2023;3;48;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;5;35;1;194,66870
4750;2023;3;20;9;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;32;1;149,24170
4751;2023;3;20;9;6;1;14;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;221,68510
4751;2023;3;20;9;6;1;13;1;:;N;N;4;1;1;4;N;;;;;;;1;02;3;04;4;2;1;0;4;140,41270
4752;2023;3;20;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;2;1;40;1;127,70060
4752;2023;3;20;9;1;1;09;1;:;N;N;4;1;;;S;6;2;S;07;15;N;4;04;8;02;4;2;;;2;194,63010
4753;2023;3;01;2;6;1;13;1;:;N;N;4;2;1;4;N;;;;;;;1;02;2;09;4;1;1;0;2;159,07290
4753;2023;3;01;2;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;313,36870
4754;2023;3;48;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;231,33440
4754;2023;3;48;9;6;1;10;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;272,70330
4754;2023;3;48;9;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;263,34720
4754;2023;3;48;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;243,10060
4755;2023;3;20;9;1;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;03;3;09;2;;;10;1;194,84680
4755;2023;3;20;9;6;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;0;2;205,69220
4755;2023;3;20;9;1;1;05;1;:;S;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;2;40;3;185,02290
4755;2023;3;20;9;1;1;04;1;:;S;N;4;1;2;2;N;;;;;;;1;02;3;10;4;2;5;15;3;186,52960
4756;2023;3;48;9;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;09;4;1;1;0;1;224,32920
4756;2023;3;48;9;6;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;06;4;2;1;0;2;225,63720
4756;2023;3;48;9;1;1;05;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;230,74650
4756;2023;3;48;9;1;1;04;1;:;S;S;4;2;;;N;;;;;;;4;04;;;;;;;3;230,74650
4757;2023;3;48;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;184,52540
4757;2023;3;48;9;1;1;15;1;:;N;N;2;3;;;N;;;;;;;4;07;7;04;2;;;;1;179,85730
4758;2023;3;48;9;1;2;18;1;:;N;N;2;2;;;N;;;;;;;4;07;9;02;4;2;;;1;172,42780
4758;2023;3;48;9;6;2;17;1;:;N;N;4;1;;;N;;;;;;;4;04;9;02;4;2;;;2;176,90310
4759;2023;3;20;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;3;10;4;2;;;1;221,71410
4759;2023;3;20;9;6;1;13;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;148,10590
4760;2023;3;01;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;2;74,60530
4760;2023;3;01;9;6;2;10;1;:;N;N;4;1;2;2;S;4;2;S;01;99;S;1;02;4;09;4;2;1;30;1;71,55940
4760;2023;3;01;9;1;1;04;1;:;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;72,06540
4760;2023;3;01;9;1;1;04;1;:;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;74,04790
4761;2023;3;20;9;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;3;02;2;;;;1;128,31960
4761;2023;3;20;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;131,65390
4762;2023;3;20;9;6;1;17;1;:;N;N;4;4;;;N;;;;;;;4;07;7;02;4;2;;;1;131,79720
4763;2023;3;20;3;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;1;37;1;117,28280
4763;2023;3;20;3;6;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;02;5;09;4;2;1;24;2;117,45730
4764;2023;3;48;1;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;06;4;2;1;40;1;180,00390
4764;2023;3;48;1;6;1;09;1;:;N;N;4;1;2;2;N;;;;;;;1;02;5;02;4;2;1;35;2;190,07870
4765;2023;3;01;9;6;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;09;4;1;5;0;1;36,23300
4766;2023;3;20;9;6;1;07;1;:;N;N;4;1;1;4;N;;;;;;;1;02;1;04;4;2;1;32;3;176,79670
4766;2023;3;20;9;6;1;13;1;:;N;N;4;1;1;3;N;;;;;;;1;02;8;02;4;2;1;0;1;138,97630
4767;2023;3;20;3;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;157,10970
4767;2023;3;20;3;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;135,51120
4767;2023;3;20;3;1;1;11;1;:;N;N;4;2;1;2;S;4;1;S;07;36;N;1;01;3;02;4;1;1;50;1;159,33490
4767;2023;3;20;3;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;02;4;2;1;40;2;136,30730
4767;2023;3;20;3;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;154,00580
4768;2023;3;20;9;1;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;02;4;2;1;32;1;163,15810
4768;2023;3;20;9;6;1;11;1;:;N;N;4;1;2;4;N;;;;;;;1;02;2;02;4;2;1;24;2;152,99660
4768;2023;3;20;9;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;159,70230
4769;2023;3;48;1;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;265,45910
4769;2023;3;48;1;1;1;05;1;:;S;N;4;1;1;5;N;;;;;;;1;02;2;08;4;2;5;28;3;188,91410
4770;2023;3;01;2;6;2;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;38;1;189,20050
4771;2023;3;20;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;4;04;4;1;;;1;141,53090
4772;2023;3;48;9;6;1;18;1;:;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;4;141,88960
4772;2023;3;48;9;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;9;09;4;2;1;38;1;97,06350
4772;2023;3;48;9;1;1;07;1;:;N;N;4;1;1;3;N;;;;;;;1;02;7;02;4;2;1;0;3;139,24260
4773;2023;3;20;9;1;1;07;1;:;N;N;4;1;1;3;N;;;;;;;1;02;4;08;4;2;1;0;1;175,26880
4773;2023;3;20;9;6;1;06;1;:;N;N;4;1;2;5;N;;;;;;;1;02;4;03;4;2;1;20;2;154,89150
4774;2023;3;20;3;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;7;03;4;2;;;1;186,81480
4774;2023;3;20;3;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;2;130,47930
4775;2023;3;20;9;6;1;10;1;:;N;S;4;1;1;2;N;;;;;;;1;02;2;09;2;;;40;2;149,14370
4775;2023;3;20;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;08;2;;;40;1;161,06760
4775;2023;3;20;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;137,10160
4776;2023;3;01;9;6;1;10;1;:;N;N;4;1;2;2;N;;;;;;;1;02;2;08;4;2;1;30;2;81,31140
4776;2023;3;01;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;83,63260
4776;2023;3;01;9;6;1;10;1;:;N;N;4;1;2;2;N;;;;;;;1;02;2;08;4;2;1;30;2;79,20260
4776;2023;3;01;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;89,95760
4776;2023;3;01;9;1;1;10;1;:;N;N;4;2;2;2;S;2;1;S;05;27;S;1;02;4;08;4;2;5;20;1;92,61950
4776;2023;3;01;9;1;1;10;1;:;N;N;4;1;;;S;6;2;S;07;24;S;2;05;8;02;4;2;;;1;95,08560
4776;2023;3;01;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;81,46360
4776;2023;3;01;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;87,62450
4777;2023;3;20;9;1;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;4;04;4;2;;;1;291,53880
4777;2023;3;20;9;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;4;185,80260
4777;2023;3;20;9;1;1;03;1;:;S;N;4;1;;;N;;;;;;;;;;;;;;;4;165,28350
4777;2023;3;20;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;04;1;;;40;3;164,17110
4777;2023;3;20;9;6;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;2;299,11420
4778;2023;3;48;9;6;2;13;1;:;N;N;4;1;2;4;N;;;;;;;1;02;4;08;2;;;24;2;285,43200
4778;2023;3;48;9;1;1;06;1;:;N;N;4;3;1;4;N;;;;;;;1;02;3;02;4;2;5;32;3;365,90640
4778;2023;3;48;9;1;1;13;1;:;N;N;4;1;1;4;N;;;;;;;1;02;3;08;2;;;32;1;276,40010
4778;2023;3;48;9;1;1;06;1;:;N;S;4;3;1;2;N;;;;;;;1;02;3;02;4;2;5;40;3;370,54970
4779;2023;3;20;9;6;2;17;1;:;N;N;2;1;;;N;;;;;;;4;04;9;10;4;2;;;1;137,96630
4780;2023;3;48;1;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;170,50160
4780;2023;3;48;1;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;2;174,92690
4781;2023;3;01;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;02;3;;;40;1;34,19790
4781;2023;3;01;9;6;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;02;3;;;40;2;34,24560
4781;2023;3;01;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;31,39150
4782;2023;3;48;1;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;4;10;4;2;;;1;199,72270
4783;2023;3;01;9;6;2;10;1;:;N;N;4;1;1;2;N;;;;;;;1;01;2;09;4;1;1;45;1;51,74560
4783;2023;3;01;9;1;1;10;1;:;N;N;4;1;1;3;N;;;;;;;1;02;2;09;4;1;1;28;2;53,27210
4783;2023;3;01;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;55,75970
4783;2023;3;01;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;51,83920
4784;2023;3;48;9;6;1;06;1;:;N;N;4;4;1;2;N;;;;;;;1;02;2;08;4;2;1;40;1;295,08990
4785;2023;3;48;9;1;1;13;1;:;N;N;4;1;;;S;6;2;S;06;99;S;2;05;9;03;4;2;;;1;243,28620
4786;2023;3;48;9;6;1;10;1;:;N;N;4;1;1;3;N;;;;;;;1;02;4;08;4;2;1;20;2;205,37200
4786;2023;3;48;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;255,30010
4786;2023;3;48;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;234,70120
4786;2023;3;48;9;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;2;40;1;275,63790
4787;2023;3;48;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;1;131,61340
4787;2023;3;48;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;35;2;122,71850
4787;2023;3;48;9;6;1;04;1;:;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;140,66540
4787;2023;3;48;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;128,76180
4788;2023;3;20;9;6;1;11;1;:;N;S;4;1;;;S;6;2;S;01;1;S;4;04;9;08;4;2;;;1;134,94280
4788;2023;3;20;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;122,84200
4789;2023;3;48;9;1;2;15;1;:;N;N;2;1;;;N;;;;;;;4;04;3;05;4;2;;;1;165,99910
4789;2023;3;48;9;6;1;15;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;170,30750
4790;2023;3;20;3;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;7;03;4;2;;;1;125,04360
4791;2023;3;48;9;1;1;12;1;:;N;N;3;1;;;N;;;;;;;4;04;8;02;4;2;;;1;123,62130
4792;2023;3;20;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;02;4;2;1;40;1;186,26440
4792;2023;3;20;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;02;3;;;40;2;206,11830
4792;2023;3;20;9;1;1;04;1;:;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;196,89550
4792;2023;3;20;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;173,25030
4793;2023;3;48;9;1;1;18;1;:;N;N;2;1;;;N;;;;;;;4;04;1;03;1;;;;1;184,69700
4793;2023;3;48;9;6;1;18;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;2;189,49070
4794;2023;3;20;9;1;3;10;2;:;N;N;4;1;1;4;N;;;;;;;1;02;8;04;4;2;1;0;2;255,94170
4794;2023;3;20;9;6;3;05;2;:;S;N;4;2;2;2;N;;;;;;;1;03;5;04;4;2;5;9;3;265,12580
4794;2023;3;20;9;1;2;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;173,84320
4794;2023;3;20;9;1;2;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;173,84320
4794;2023;3;20;9;6;3;10;2;:;N;N;4;1;1;3;N;;;;;;;1;02;5;04;4;2;1;24;1;230,83310
4795;2023;3;48;9;6;2;15;1;:;N;N;2;1;;;N;;;;;;;4;04;4;04;4;2;;;1;156,34510
4795;2023;3;48;9;1;1;15;1;:;N;N;2;2;;;N;;;;;;;4;07;3;04;4;2;;;2;152,38980
4796;2023;3;48;9;1;1;17;1;:;N;S;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;115,63410
4796;2023;3;48;9;6;1;16;1;:;N;S;4;1;;;N;;;;;;;4;04;;;;;;;2;118,63530
4797;2023;3;01;9;6;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;5;35;1;62,40990
4797;2023;3;01;9;1;1;09;1;:;N;N;4;1;1;4;N;;;;;;;1;02;7;02;4;2;1;0;2;76,61680
4797;2023;3;01;9;6;1;01;1;:;S;;;;;;;;;;;;;;;;;;;;;3;66,47440
4798;2023;3;01;2;6;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;2;122,90460
4798;2023;3;01;2;1;2;15;1;:;N;N;2;1;;;N;;;;;;;4;04;4;02;4;2;;;1;121,59830
4799;2023;3;01;2;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;4;09;4;1;;;4;133,64860
4799;2023;3;01;2;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;4;09;4;1;;;4;133,64860
4799;2023;3;01;2;6;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;4;09;4;1;;;1;133,64860
4800;2023;3;48;9;1;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;08;4;2;1;32;1;200,77330
4800;2023;3;48;9;6;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;5;32;2;177,56900
4800;2023;3;48;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;197,39670
4801;2023;3;20;9;6;3;14;2;:;N;N;4;2;;;N;;;;;;;4;07;5;10;4;2;;;1;99,33070
4802;2023;3;20;3;6;2;14;1;:;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;249,98970
4802;2023;3;20;3;1;2;13;1;:;N;N;3;3;;;N;;;;;;;4;07;9;04;4;2;;;2;164,46250
4802;2023;3;20;3;1;2;11;1;:;N;N;4;1;2;2;N;;;;;;;1;02;9;04;4;2;1;24;3;160,38860
4802;2023;3;20;3;1;1;08;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;08;4;2;1;35;3;180,90490
4803;2023;3;20;9;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;2;1;40;1;128,92590
4804;2023;3;48;9;6;2;16;1;:;N;N;4;2;;;N;;;;;;;4;07;5;10;2;;;;1;193,96740
4805;2023;3;01;9;1;1;12;1;:;N;N;4;3;1;4;N;;;;;;;1;02;7;02;4;2;1;32;1;58,92500
4806;2023;3;01;9;6;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;5;0;1;45,02230
4807;2023;3;48;9;6;2;17;1;:;N;N;2;1;;;N;;;;;;;4;04;9;10;4;2;;;1;320,42630
4807;2023;3;48;9;6;1;11;1;:;N;N;4;1;;;S;6;3;S;04;93;S;2;05;5;10;4;2;;;3;243,73500
4807;2023;3;48;9;1;1;11;1;:;N;N;3;1;;;N;;;;;;;4;04;4;02;4;2;;;3;236,83290
4808;2023;3;20;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;2;08;2;;;;1;239,44020
4808;2023;3;20;9;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;159,94700
4809;2023;3;01;2;1;1;12;1;:;N;N;4;1;1;3;N;;;;;;;1;02;4;04;4;2;1;0;1;199,84310
4809;2023;3;01;2;6;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;3;09;4;1;1;28;2;195,61320
4810;2023;3;20;9;1;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;5;0;1;176,55250
4810;2023;3;20;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;04;4;2;1;40;2;160,66020
4810;2023;3;20;9;6;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;190,68110
4810;2023;3;20;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;161,74880
4811;2023;3;01;2;6;3;10;2;:;N;N;4;1;1;4;N;;;;;;;1;02;5;04;5;;;0;1;251,34080
4811;2023;3;01;2;1;3;10;2;:;N;N;4;1;1;4;N;;;;;;;1;02;5;04;2;;;0;2;258,75530
4811;2023;3;01;2;1;1;04;1;:;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;177,63990
4812;2023;3;48;9;6;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;165,23990
4812;2023;3;48;9;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;2;08;1;;;;2;161,05960
4813;2023;3;48;9;6;1;13;1;:;N;N;4;1;2;5;N;;;;;;;1;02;2;08;2;;;17;1;227,66770
4814;2023;3;48;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;112,88790
4814;2023;3;48;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;35;1;110,46130
4814;2023;3;48;9;1;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;42;2;118,46770
4814;2023;3;48;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;112,88790
4814;2023;3;48;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;112,88790
4815;2023;3;48;9;1;1;11;1;:;N;S;4;1;1;2;N;;;;;;;1;02;3;03;4;2;1;40;1;188,18690
4816;2023;3;48;9;6;1;06;1;:;S;N;4;1;1;2;N;;;;;;;1;01;5;04;2;;;50;3;236,06170
4816;2023;3;48;9;6;2;12;1;:;N;N;4;1;1;2;N;;;;;;;1;01;5;04;2;;;50;1;197,23870
4817;2023;3;20;9;1;2;15;1;:;N;N;2;4;;;N;;;;;;;4;07;7;03;4;2;;;2;103,75950
4817;2023;3;20;9;6;2;16;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;106,45560
4818;2023;3;48;9;6;1;04;1;:;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;234,03680
4818;2023;3;48;9;6;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;1;06;4;2;1;0;2;221,00170
4818;2023;3;48;9;1;3;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;8;02;4;2;1;0;1;242,07490
4818;2023;3;48;9;1;1;05;1;:;S;N;4;3;1;4;N;;;;;;;1;02;2;08;4;2;1;0;3;223,16420
4818;2023;3;48;9;6;1;04;1;:;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;234,03680
4819;2023;3;48;9;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;3;;;;1;85,48650
4819;2023;3;48;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;5;10;4;2;;;2;87,70520
4820;2023;3;20;9;1;1;07;1;:;N;N;4;2;1;2;N;;;;;;;1;02;7;02;4;2;1;40;3;214,53790
4820;2023;3;20;9;6;1;14;1;:;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;6;20;2;246,49320
4820;2023;3;20;9;1;1;14;1;:;N;N;2;2;;;N;;;;;;;4;07;7;04;2;;;;1;240,25050
4821;2023;3;48;9;1;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;7;02;4;2;1;24;1;196,61320
4821;2023;3;48;9;6;1;04;1;:;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;190,08460
4822;2023;3;48;1;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;05;2;;;40;1;230,21080
4823;2023;3;01;2;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;344,28410
4823;2023;3;01;2;6;1;13;1;:;N;S;2;1;;;N;;;;;;;4;04;2;09;4;1;;;2;171,93920
4824;2023;3;01;2;6;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;9;08;4;2;1;0;1;160,41940
4824;2023;3;01;2;1;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;7;03;4;2;1;0;2;151,63020
4824;2023;3;01;2;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;177,47740
4825;2023;3;48;9;1;1;05;1;:;S;N;4;2;2;2;N;;;;;;;1;02;5;04;4;2;1;15;3;165,43620
4825;2023;3;48;9;6;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;173,49630
4825;2023;3;48;9;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;05;4;2;2;40;1;183,47390
4826;2023;3;20;9;6;3;10;2;:;N;N;4;1;1;4;N;;;;;;;1;02;7;02;4;2;1;0;1;164,50540
4826;2023;3;20;9;1;3;06;2;:;N;N;4;1;1;2;N;;;;;;;1;02;9;04;4;2;5;40;3;252,10950
4826;2023;3;20;9;6;3;05;2;:;S;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;3;221,94790
4827;2023;3;01;9;6;1;17;1;:;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;1;33,64090
4828;2023;3;20;9;1;3;07;2;:;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;1;286,34900
