dataset,combination_id,number_of_shared_variables,total_number_variables,ava_ori,distance,linkage_algo,contribution_score1,unicity_score1,contribution_score2,unicity_score2,correlation_difference_sum,correlation_difference_mean,correlation_difference_std,correlation_difference_max,reconstruction_difference_sum,reconstruction_difference_mean,reconstruction_difference_std,reconstruction_difference_max,hr1,hr2,hr_linked
adult,1,3,14,avatars,row_order,lsa,0.3553169533307642,0.1179,0.3551287108482617,0.1501,5.986963957883687,0.013858712865471499,0.01081700567889702,0.09468046482692008,315.23533022846095,0.031523533,0.042201888,0.36038926,94.16,90.79,71.31
adult,1,3,14,avatars,random,lsa,0.3553169533307642,0.1179,0.3551287108482617,0.1501,24.177613678239613,0.055966698329258366,0.04962430764251518,0.561010602053203,641.9423685653601,0.06419424,0.057174485,0.37318996,94.16,90.79,95.65
adult,1,3,14,original,gower,lsa,0.3534963952371786,0.1711,0.3658214198829722,0.1711,18.783954236969898,0.041192882098618204,0.03783036318824878,0.44948086872331294,446.81357017718256,0.044681355,0.047369823,0.34728622,,,79.8
adult,1,3,14,original,proj_eucl_all_source,lsa,0.3534963952371786,0.1711,0.3658214198829722,0.1711,12.243249599775423,0.026849231578454875,0.02470341438642044,0.32223652617652054,360.10603189771064,0.036010604,0.044142902,0.3019305,,,73.37
adult,1,3,14,original,row_order,lsa,0.3534963952371786,0.1711,0.3658214198829722,0.1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11.95
adult,1,3,14,original,random,lsa,0.3534963952371786,0.1711,0.3658214198829722,0.1711,23.616398692697803,0.051790348010302203,0.04624328132716013,0.5715138388791106,498.64419757644646,0.049864415,0.046551626,0.4009442,,,87.24
adult,2,4,14,avatars,gower,lsa,0.4020551225846432,0.0343,0.5745035554356582,0.0354,11.8890354090638,0.046081532593270545,0.030752273079718347,0.27109902630217714,579.1606071400456,0.057916064,0.05636939,0.3735444,95.18,97.58,99.47
adult,2,4,14,avatars,proj_eucl_all_source,lsa,0.4020551225846432,0.0343,0.5745035554356582,0.0354,9.896951984277521,0.03836027900882761,0.02517479517403507,0.24916417060348073,548.0361456519458,0.054803614,0.056927886,0.41654652,95.18,97.58,99.34
adult,2,4,14,avatars,row_order,lsa,0.4020551225846432,0.0343,0.5745035554356582,0.0354,3.2195241676256887,0.01247877584351042,0.008401044716418784,0.055538044239723354,423.63833716884255,0.042363834,0.05687839,0.43799227,95.18,97.58,98.3
adult,2,4,14,avatars,random,lsa,0.4020551225846432,0.0343,0.5745035554356582,0.0354,18.222206324053488,0.07062870668237789,0.04298284221089326,0.44921146206862134,627.0559443044476,0.06270559,0.05852559,0.4328722,95.18,97.58,99.42
adult,2,4,14,original,gower,lsa,0.39941961024419315,0.0444,0.5746366409405882,0.0444,12.409868507050406,0.04400662591152626,0.029518539766912096,0.2784910749348638,371.1179426810704,0.037111796,0.04115759,0.29034036,,,97.4
adult,2,4,14,original,proj_eucl_all_source,lsa,0.39941961024419315,0.0444,0.5746366409405882,0.0444,9.414086349752768,0.033383284928201314,0.021233495715999754,0.22356567958101004,277.2787926327437,0.027727878,0.03574344,0.24985841,,,97.75
adult,2,4,14,original,row_order,lsa,0.39941961024419315,0.0444,0.5746366409405882,0.0444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,94.26
adult,2,4,14,original,random,lsa,0.39941961024419315,0.0444,0.5746366409405882,0.0444,18.5340019316923,0.06572341110529185,0.037941778865810426,0.43518070433823586,419.8704260336235,0.041987047,0.043186717,0.35609573,,,98.62
adult,3,4,14,avatars,gower,lsa,0.40316243642579624,0.1381,0.4752779567299635,0.1742,15.131602693301273,0.035271801149886414,0.03243864452652629,0.28265047995556436,574.2792293890379,0.057427924,0.053805932,0.42375612,91.67,96.56,98.32
adult,3,4,14,avatars,proj_eucl_all_source,lsa,0.40316243642579624,0.1381,0.4752779567299635,0.1742,11.23743647504201,0.026194490617813537,0.022562974313104795,0.2004173383513221,571.7994941147044,0.05717995,0.056173574,0.3755329,91.67,96.56,98.37
adult,3,4,14,avatars,row_order,lsa,0.40316243642579624,0.1381,0.4752779567299635,0.1742,5.992200451725718,0.01396783322080587,0.011271832396786327,0.10697276515670491,339.9779400387779,0.033997793,0.047830895,0.38078213,91.67,96.56,93.86
adult,3,4,14,avatars,random,lsa,0.40316243642579624,0.1381,0.4752779567299635,0.1742,20.548812798948283,0.047899330533678966,0.04433172013038249,0.4408697480761922,611.9020215282217,0.0611902,0.053834457,0.36614364,91.67,96.56,98.78
adult,3,4,14,original,gower,lsa,0.40168171204804975,0.151,0.4786180033101628,0.151,14.097400281351891,0.032861072916904176,0.031191279939784485,0.27076287860366827,402.34889131970704,0.04023489,0.045961984,0.42075455,,,94.28
adult,3,4,14,original,proj_eucl_all_source,lsa,0.40168171204804975,0.151,0.4786180033101628,0.151,8.512368773239668,0.019842351452773122,0.01791113434915613,0.16992831694902202,310.7611626526341,0.031076115,0.041944735,0.30026233,,,92.54
adult,3,4,14,original,row_order,lsa,0.40168171204804975,0.151,0.4786180033101628,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,82.13
adult,3,4,14,original,random,lsa,0.40168171204804975,0.151,0.4786180033101628,0.151,20.88088371546843,0.048673388614145524,0.044574147503768355,0.44514667466659236,482.70598176680505,0.048270598,0.048244018,0.29613215,,,95.55
adult,4,5,14,avatars,gower,lsa,0.46192180636824876,0.1463,0.5736280820897562,0.1279,8.674444203451351,0.043810324259855316,0.04159135614734443,0.34540500867534246,596.1657487461343,0.059616577,0.05730566,0.42726874,93.6,95.1,99.44
adult,4,5,14,avatars,proj_eucl_all_source,lsa,0.46192180636824876,0.1463,0.5736280820897562,0.1279,6.674015890700055,0.033707150963131594,0.03069616806646193,0.266610023389971,575.8454677504487,0.057584547,0.056358468,0.41044712,93.6,95.1,99.29
adult,4,5,14,avatars,row_order,lsa,0.46192180636824876,0.1463,0.5736280820897562,0.1279,3.615220351110295,0.018258688641971183,0.013773776943420272,0.08662048339313727,427.6621147720143,0.04276621,0.052297276,0.39399305,93.6,95.1,98.16
adult,4,5,14,avatars,random,lsa,0.46192180636824876,0.1463,0.5736280820897562,0.1279,12.558987262829055,0.06342922860014676,0.05723040071528509,0.47302388054858285,621.3061356060207,0.062130615,0.05847032,0.43701813,93.6,95.1,99.36
adult,4,5,14,original,gower,lsa,0.47891500139302223,0.1622,0.5799072204532418,0.1622,8.717723916527504,0.042114608292403384,0.03916039803955405,0.33219901094521853,362.74650138709694,0.03627465,0.04296946,0.31164658,,,98.0
adult,4,5,14,original,proj_eucl_all_source,lsa,0.47891500139302223,0.1622,0.5799072204532418,0.1622,5.9213771882723405,0.028605686899866374,0.026999756384426265,0.24060699792746584,270.3573551978916,0.027035736,0.037125383,0.28630972,,,97.69
adult,4,5,14,original,row_order,lsa,0.47891500139302223,0.1622,0.5799072204532418,0.1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,92.9
adult,4,5,14,original,random,lsa,0.47891500139302223,0.1622,0.5799072204532418,0.1622,12.300484559444353,0.0594226307219534,0.05350550008161253,0.4465703847135004,391.573896182701,0.03915739,0.041027654,0.31689027,,,97.41
adult,5,6,14,avatars,gower,lsa,0.5788278931959905,0.1898,0.6443166708623623,0.2144,3.946240153555289,0.043847112817280987,0.030745255058574374,0.20422944598930295,596.0480873812921,0.05960481,0.060050458,0.5066104,94.04,95.05,99.23
adult,5,6,14,avatars,proj_eucl_all_source,lsa,0.5788278931959905,0.1898,0.6443166708623623,0.2144,1.8464953937888797,0.020516615486543106,0.01641337175745343,0.13940086367746665,513.3267408213578,0.05133268,0.054906797,0.47675973,94.04,95.05,99.01
adult,5,6,14,avatars,row_order,lsa,0.5788278931959905,0.1898,0.6443166708623623,0.2144,1.6058733435499644,0.017843037150555158,0.015902167054561385,0.1144843274403059,417.5494153299369,0.04175494,0.0532393,0.40821496,94.04,95.05,97.63
adult,5,6,14,avatars,random,lsa,0.5788278931959905,0.1898,0.6443166708623623,0.2144,8.720782235711686,0.09689758039679651,0.05542821558027359,0.45299931121565434,628.1657269457355,0.062816575,0.058233697,0.5308066,94.04,95.05,99.34
adult,5,6,14,original,gower,lsa,0.5908002442168012,0.259,0.6546513637942095,0.259,4.333415135094961,0.042484462108774115,0.026063983087218343,0.20881080687985007,341.0068768009078,0.034100685,0.04236881,0.30144683,,,97.37
adult,5,6,14,original,proj_eucl_all_source,lsa,0.5908002442168012,0.259,0.6546513637942095,0.259,1.2419436994299675,0.01217591862186243,0.007994992142906365,0.062257094872169946,205.93580111232586,0.02059358,0.03179939,0.24964482,,,96.51
adult,5,6,14,original,row_order,lsa,0.5908002442168012,0.259,0.6546513637942095,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,93.27
adult,5,6,14,original,random,lsa,0.5908002442168012,0.259,0.6546513637942095,0.259,8.28254606301827,0.08120143199037519,0.04733125654456065,0.4527397949167688,434.34902886254713,0.043434903,0.044201065,0.32831928,,,97.33
adult,6,5,14,avatars,gower,lsa,0.527154809044186,0.2364,0.612782550397803,0.2427,29.31944716342847,0.016621001793326803,0.023329898617774028,0.35884670237892224,615.0542227653787,0.06150542,0.0584326,0.3680103,92.81,94.59,99.47
adult,6,5,14,avatars,proj_eucl_all_source,lsa,0.527154809044186,0.2364,0.612782550397803,0.2427,23.80626488851009,0.01349561501616218,0.017187356012547297,0.3556855682768026,609.7324341791682,0.060973242,0.060268454,0.48265293,92.81,94.59,99.67
adult,6,5,14,avatars,row_order,lsa,0.527154809044186,0.2364,0.612782550397803,0.2427,21.475891559765127,0.012174541700547124,0.013607112052222805,0.2069789071045435,382.33167543215677,0.038233165,0.04760895,0.35623085,92.81,94.59,98.7
adult,6,5,14,avatars,random,lsa,0.527154809044186,0.2364,0.612782550397803,0.2427,36.47759585780241,0.020678909216441277,0.03248375499955831,0.5690374329324431,675.5080326246098,0.06755081,0.06528488,0.4815107,92.81,94.59,99.66
adult,6,5,14,original,gower,lsa,0.5263637911232434,0.2097,0.6050745579123059,0.2097,25.019336943449087,0.01235522812022177,0.019905749027105603,0.3556761656854045,404.6543499720283,0.040465437,0.051245302,0.40252382,,,98.2
adult,6,5,14,original,proj_eucl_all_source,lsa,0.5263637911232434,0.2097,0.6050745579123059,0.2097,11.291251587414912,0.005575926709834525,0.008956693746748888,0.3012480710401925,296.0654781111516,0.02960655,0.050304424,0.42058575,,,97.98
adult,6,5,14,original,row_order,lsa,0.5263637911232434,0.2097,0.6050745579123059,0.2097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,96.17
adult,6,5,14,original,random,lsa,0.5263637911232434,0.2097,0.6050745579123059,0.2097,37.341652529699154,0.018440322236888473,0.030428408759315316,0.5815023026285174,500.6931229492184,0.05006931,0.0554852,0.43641227,,,98.27
adult,7,2,14,avatars,gower,lsa,0.3413924891841582,0.0109,0.3011603201379977,0.0103,38.107175792890054,0.02381698487055629,0.03630833628599952,0.5584286875326949,704.2806893722154,0.07042807,0.062471952,0.4072708,93.45,96.35,95.95
adult,7,2,14,avatars,proj_eucl_all_source,lsa,0.3413924891841582,0.0109,0.3011603201379977,0.0103,36.73614132535682,0.02296008832834801,0.03513920012203987,0.5562564284540742,676.4689504206181,0.0676469,0.06264888,0.45124868,93.45,96.35,96.25
adult,7,2,14,avatars,row_order,lsa,0.3413924891841582,0.0109,0.3011603201379977,0.0103,17.388711963422733,0.01086794497713921,0.010330569881686773,0.10201221524235823,261.16420506709255,0.026116421,0.038746793,0.4241675,93.45,96.35,64.62
adult,7,2,14,avatars,random,lsa,0.3413924891841582,0.0109,0.3011603201379977,0.0103,40.21314246580234,0.025133214041126464,0.03809174319217812,0.5662488202157294,658.2435955205001,0.06582435,0.058150776,0.44706652,93.45,96.35,96.43
adult,7,2,14,original,gower,lsa,0.3438110724936517,0.0016,0.30442732007654166,0.0016,37.97509960473451,0.02028584380594792,0.03289951851412292,0.569776714748779,635.791494963225,0.06357915,0.062106393,0.48506746,,,88.68
adult,7,2,14,original,proj_eucl_all_source,lsa,0.3438110724936517,0.0016,0.30442732007654166,0.0016,36.26414172344791,0.019371870578764917,0.03234275048774353,0.5723824009442764,577.8210740605136,0.05778211,0.05834873,0.46203429,,,87.21
adult,7,2,14,original,row_order,lsa,0.3438110724936517,0.0016,0.30442732007654166,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.59
adult,7,2,14,original,random,lsa,0.3438110724936517,0.0016,0.30442732007654166,0.0016,40.448304674753025,0.021607000360444988,0.03508018144303314,0.5641310613252011,613.6276949214516,0.06136277,0.057423152,0.40011948,,,92.44
adult,8,7,14,avatars,gower,lsa,0.5714434819810816,0.4226,0.6595237113902067,0.4443,15.588488714006548,0.012673568060167926,0.01532169942769945,0.27440551223144743,587.0288014283869,0.058702882,0.06428529,0.43574563,93.95,91.38,98.93
adult,8,7,14,avatars,proj_eucl_all_source,lsa,0.5714434819810816,0.4226,0.6595237113902067,0.4443,14.31326870027539,0.011636803821362106,0.015306187435353082,0.27440551223144755,537.0447957704309,0.05370448,0.0577692,0.41660905,93.95,91.38,99.15
adult,8,7,14,avatars,row_order,lsa,0.5714434819810816,0.4226,0.6595237113902067,0.4443,14.85623855480864,0.0120782427274867,0.014280979766789157,0.2185030175753102,439.95890821842477,0.04399589,0.051220644,0.3754961,93.95,91.38,97.66
adult,8,7,14,avatars,random,lsa,0.5714434819810816,0.4226,0.6595237113902067,0.4443,17.32736447289114,0.01408728818934239,0.018770878315663878,0.28558601116267496,572.0777877029032,0.05720778,0.059434477,0.5336706,93.95,91.38,99.07
adult,8,7,14,original,gower,lsa,0.5707539190738898,0.5186,0.6662283851468715,0.5186,12.753267918420507,0.009489038629777164,0.014012044041212965,0.23332389062734427,194.6098839517217,0.019460987,0.03438229,0.36484492,,,94.82
adult,8,7,14,original,proj_eucl_all_source,lsa,0.5707539190738898,0.5186,0.6662283851468715,0.5186,5.784751716156164,0.004304130741187622,0.008018699861802172,0.158058119457233,120.44289251044393,0.012044289,0.031156389,0.32600987,,,93.51
adult,8,7,14,original,row_order,lsa,0.5707539190738898,0.5186,0.6662283851468715,0.5186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,93.25
adult,8,7,14,original,random,lsa,0.5707539190738898,0.5186,0.6662283851468715,0.5186,17.47323708356204,0.013000920449078902,0.018123536681097847,0.30106308468044374,271.51335442252457,0.027151337,0.040721085,0.37249374,,,96.4
adult,9,4,14,avatars,gower,lsa,0.4983118044712102,0.2157,0.3895529370686659,0.2195,30.535023606850984,0.01514634107482688,0.018235638553640153,0.21334833498563738,584.0169258960523,0.05840169,0.05667562,0.39837527,93.12,88.55,94.49
adult,9,4,14,avatars,proj_eucl_all_source,lsa,0.4983118044712102,0.2157,0.3895529370686659,0.2195,26.194858354358804,0.012993481326566867,0.013935444462378509,0.0971536148452886,539.7225175169297,0.05397225,0.053361382,0.44757524,93.12,88.55,94.56
adult,9,4,14,avatars,row_order,lsa,0.4983118044712102,0.2157,0.3895529370686659,0.2195,21.75743662915649,0.010792379280335562,0.011377037037528088,0.20451144971405347,300.3964984016493,0.030039648,0.040113766,0.3424569,93.12,88.55,71.6
adult,9,4,14,avatars,random,lsa,0.4983118044712102,0.2157,0.3895529370686659,0.2195,36.978824968739055,0.018342671115445963,0.025683911347574338,0.4191026379061452,635.2685306137428,0.063526854,0.05942037,0.43453512,93.12,88.55,94.97
adult,9,4,14,original,gower,lsa,0.49237174292364694,0.2607,0.38565565724288514,0.2607,26.068719931417114,0.011849418150644145,0.016230142640008292,0.2107441592763111,405.85264662094414,0.040585265,0.05003037,0.41450232,,,71.82
adult,9,4,14,original,proj_eucl_all_source,lsa,0.49237174292364694,0.2607,0.38565565724288514,0.2607,10.201173037065372,0.004636896835029714,0.0056690544181858225,0.07451081560372824,367.0729046461638,0.03670729,0.058987528,0.5008853,,,61.8
adult,9,4,14,original,row_order,lsa,0.49237174292364694,0.2607,0.38565565724288514,0.2607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.36
adult,9,4,14,original,random,lsa,0.49237174292364694,0.2607,0.38565565724288514,0.2607,37.819375514244705,0.017190625233747595,0.024585703854310973,0.39910461118727814,505.4164471467957,0.050541647,0.054157857,0.42331702,,,79.24
adult,10,4,14,avatars,gower,lsa,0.42821907773804097,0.0582,0.4973002383850295,0.0797,11.881434784510038,0.08082608696945605,0.05537997876466029,0.4697260847449086,570.455362978857,0.05704553,0.05527952,0.37835583,94.4,95.17,95.32
adult,10,4,14,avatars,proj_eucl_all_source,lsa,0.42821907773804097,0.0582,0.4973002383850295,0.0797,9.914880158616114,0.06744816434432728,0.047059517166751955,0.41523875427243934,577.8754988941364,0.05778755,0.058777023,0.42207012,94.4,95.17,95.57
adult,10,4,14,avatars,row_order,lsa,0.42821907773804097,0.0582,0.4973002383850295,0.0797,2.7579269542707037,0.018761407852181652,0.014012688361825353,0.09435255426169487,376.9708416084759,0.037697084,0.051248297,0.4922019,94.4,95.17,74.42
adult,10,4,14,avatars,random,lsa,0.42821907773804097,0.0582,0.4973002383850295,0.0797,15.051700438808652,0.1023925199918956,0.0677193947532452,0.5622680587219595,631.7138538071886,0.06317139,0.058142364,0.46227545,94.4,95.17,95.59
adult,10,4,14,original,gower,lsa,0.432510144635055,0.1134,0.4974462317658171,0.1134,12.477576575505983,0.07750047562426075,0.04976396585818664,0.465983547961464,402.0912844100967,0.04020913,0.044475436,0.340935,,,77.18
adult,10,4,14,original,proj_eucl_all_source,lsa,0.432510144635055,0.1134,0.4974462317658171,0.1134,9.52755274599614,0.059177346248423225,0.04028126316950007,0.3726131259561381,335.7753132688813,0.03357753,0.042348012,0.30158377,,,72.3
adult,10,4,14,original,row_order,lsa,0.432510144635055,0.1134,0.4974462317658171,0.1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.25
adult,10,4,14,original,random,lsa,0.432510144635055,0.1134,0.4974462317658171,0.1134,15.206909266578526,0.09445285258744428,0.061428455391380296,0.5558797217061257,434.6069971991237,0.0434607,0.0435441,0.30225676,,,82.01
adult,11,3,14,avatars,gower,lsa,0.2840186071582386,0.0131,0.42124911612737687,0.0115,39.26983379347249,0.01826503897370814,0.027688556899136872,0.3726803024715696,637.2203506869264,0.06372204,0.062726386,0.41321754,94.3,98.12,99.43
adult,11,3,14,avatars,proj_eucl_all_source,lsa,0.2840186071582386,0.0131,0.42124911612737687,0.0115,37.72163924428984,0.017544948485716205,0.025761725757775262,0.342511403567319,611.4331850283779,0.061143324,0.061367065,0.4356622,94.3,98.12,99.37
adult,11,3,14,avatars,row_order,lsa,0.2840186071582386,0.0131,0.42124911612737687,0.0115,22.349900486970316,0.010395302552079216,0.011673514937936216,0.14506636509560183,384.5869993309025,0.038458697,0.04930211,0.3632939,94.3,98.12,98.24
adult,11,3,14,avatars,random,lsa,0.2840186071582386,0.0131,0.42124911612737687,0.0115,40.60970448132352,0.018888234642476055,0.028956092145891052,0.44929972826014386,612.3370850256179,0.06123371,0.061140385,0.4307767,94.3,98.12,99.17
adult,11,3,14,original,gower,lsa,0.2818862442142736,0.0144,0.42187778563851464,0.0144,37.911324631115455,0.0162570002706327,0.025349381981127073,0.3620969219302879,409.81047641986515,0.040981043,0.05567294,0.44810545,,,97.98
adult,11,3,14,original,proj_eucl_all_source,lsa,0.2818862442142736,0.0144,0.42187778563851464,0.0144,36.14962633344685,0.015501555031495218,0.02381693831353913,0.320334760554317,390.69516119221225,0.039069515,0.048951212,0.37118873,,,97.38
adult,11,3,14,original,row_order,lsa,0.2818862442142736,0.0144,0.42187778563851464,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,94.65
adult,11,3,14,original,random,lsa,0.2818862442142736,0.0144,0.42187778563851464,0.0144,40.40815806155196,0.017327683559842176,0.027482029542974396,0.4422992545727762,445.96447201713454,0.04459645,0.057406887,0.41703042,,,97.41
adult,12,4,14,avatars,gower,lsa,0.30735274030543025,0.0685,0.5482770869714912,0.0869,11.791484736162214,0.05780139576550104,0.03613979759590987,0.3793838483615195,543.7384955924936,0.054373853,0.05813985,0.48206684,92.41,97.92,97.81
adult,12,4,14,avatars,proj_eucl_all_source,lsa,0.30735274030543025,0.0685,0.5482770869714912,0.0869,9.533793688225343,0.04673428278541834,0.0303769063377624,0.30135961989071247,537.9565398730338,0.053795654,0.058120444,0.4201644,92.41,97.92,97.67
adult,12,4,14,avatars,row_order,lsa,0.30735274030543025,0.0685,0.5482770869714912,0.0869,2.15881677931782,0.01058243519273441,0.005304572221157485,0.06199358321328119,444.0037353001535,0.044400368,0.059559282,0.49999535,92.41,97.92,96.96
adult,12,4,14,avatars,random,lsa,0.30735274030543025,0.0685,0.5482770869714912,0.0869,13.815110351480332,0.0677211291739232,0.04293325680195073,0.4555050468696249,551.1014566174708,0.055110145,0.059093364,0.43944266,92.41,97.92,98.1
adult,12,4,14,original,gower,lsa,0.3033996862377673,0.0754,0.5409433358130153,0.0754,12.141642297599601,0.05727189763018679,0.03444617256957727,0.3749103123524607,237.0332999379607,0.02370333,0.039557435,0.35212263,,,86.15
adult,12,4,14,original,proj_eucl_all_source,lsa,0.3033996862377673,0.0754,0.5409433358130153,0.0754,9.47258593712213,0.044682009137368535,0.029139721355893405,0.2856911494128885,217.34576713386923,0.021734577,0.037271746,0.2948427,,,86.68
adult,12,4,14,original,row_order,lsa,0.3033996862377673,0.0754,0.5409433358130153,0.0754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,83.04
adult,12,4,14,original,random,lsa,0.3033996862377673,0.0754,0.5409433358130153,0.0754,13.806361261816281,0.0651243455746051,0.04005744767806383,0.4399264044945961,246.50465905910823,0.024650466,0.039352402,0.302324,,,89.49
adult,13,5,14,avatars,gower,lsa,0.43510530941208725,0.114,0.6883093328895645,0.0971,12.019258744732074,0.03414562143389793,0.026708783255400378,0.2753205004932967,609.5734498691745,0.06095735,0.05956771,0.4723249,93.42,97.42,98.73
adult,13,5,14,avatars,proj_eucl_all_source,lsa,0.43510530941208725,0.114,0.6883093328895645,0.0971,9.225367107455607,0.02620842928254435,0.019312173870809395,0.1935369012542584,571.1331487661228,0.05711332,0.056699935,0.45713875,93.42,97.42,98.97
adult,13,5,14,avatars,row_order,lsa,0.43510530941208725,0.114,0.6883093328895645,0.0971,4.679844634033019,0.013295013164866532,0.008528435959709424,0.05573273600917943,413.7410709520336,0.041374106,0.052407093,0.41565964,93.42,97.42,96.65
adult,13,5,14,avatars,random,lsa,0.43510530941208725,0.114,0.6883093328895645,0.0971,16.462948815505342,0.046769740953140175,0.03922464588920852,0.414468959058337,617.7290651402436,0.061772905,0.058486946,0.4176199,93.42,97.42,98.61
adult,13,5,14,original,gower,lsa,0.44285332371969466,0.0673,0.6923572451495281,0.0673,11.849005943258662,0.032198385715376796,0.025009947211874838,0.2413221306753045,335.61995152104646,0.033561993,0.038726505,0.25150472,,,95.22
adult,13,5,14,original,proj_eucl_all_source,lsa,0.44285332371969466,0.0673,0.6923572451495281,0.0673,9.055825063284745,0.024608220280665068,0.01942887859462476,0.205257214463059,289.09454450174235,0.028909454,0.03784477,0.28286737,,,95.17
adult,13,5,14,original,row_order,lsa,0.44285332371969466,0.0673,0.6923572451495281,0.0673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,89.53
adult,13,5,14,original,random,lsa,0.44285332371969466,0.0673,0.6923572451495281,0.0673,16.106960724441077,0.04376891501206814,0.03761881685541865,0.4073186286088081,394.315964324167,0.039431594,0.041844316,0.2597676,,,95.79
adult,14,5,14,avatars,gower,lsa,0.4861962559483485,0.2361,0.5658190071146407,0.2282,27.965943671983528,0.013510117715934071,0.016948445884962648,0.19556116854072658,631.6570032415912,0.0631657,0.061221242,0.35942328,92.07,95.16,99.4
adult,14,5,14,avatars,proj_eucl_all_source,lsa,0.4861962559483485,0.2361,0.5658190071146407,0.2282,25.494753908824656,0.012316306236147177,0.013978763828129952,0.16297797276387713,618.9644503924064,0.061896447,0.065190285,0.451304,92.07,95.16,99.31
adult,14,5,14,avatars,row_order,lsa,0.4861962559483485,0.2361,0.5658190071146407,0.2282,22.925908516513754,0.01107531812391969,0.012196245319335724,0.23104723494028107,378.67531038587913,0.03786753,0.04549986,0.34867427,92.07,95.16,98.62
adult,14,5,14,avatars,random,lsa,0.4861962559483485,0.2361,0.5658190071146407,0.2282,33.21478458566807,0.016045789654912112,0.022405714493097875,0.4237526414254255,673.954798177816,0.067395486,0.06309362,0.42053884,92.07,95.16,99.53
adult,14,5,14,original,gower,lsa,0.48559997163202323,0.1989,0.54618878588851,0.1989,23.803309165479416,0.010780484223496114,0.015158181021623874,0.19919633296076386,388.51999844098464,0.038852,0.053508062,0.4304313,,,98.51
adult,14,5,14,original,proj_eucl_all_source,lsa,0.48559997163202323,0.1989,0.54618878588851,0.1989,12.371437172137082,0.005603005965641794,0.007279056522492645,0.11795138902599493,304.55763786123134,0.030455764,0.048505623,0.36281762,,,98.2
adult,14,5,14,original,row_order,lsa,0.48559997163202323,0.1989,0.54618878588851,0.1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,96.21
adult,14,5,14,original,random,lsa,0.48559997163202323,0.1989,0.54618878588851,0.1989,33.16188407492412,0.015018969236831575,0.022042664241204556,0.41289518266813496,493.4872551523149,0.049348723,0.060280297,0.41604564,,,98.7
adult,15,3,14,avatars,gower,lsa,0.3156553648810726,0.0092,0.3426616344638067,0.0111,32.36705157843401,0.015361676116959658,0.02129064785356061,0.375185338753019,570.7553823743947,0.057075538,0.0576772,0.375991,94.4,96.14,95.0
adult,15,3,14,avatars,proj_eucl_all_source,lsa,0.3156553648810726,0.0092,0.3426616344638067,0.0111,29.279177336204015,0.013896144915141915,0.018609691556298897,0.3127906355430538,566.7533093534876,0.05667533,0.061476354,0.4258995,94.4,96.14,94.52
adult,15,3,14,avatars,row_order,lsa,0.3156553648810726,0.0092,0.3426616344638067,0.0111,21.878194408279256,0.010383575893820244,0.011589611483859294,0.21171093108199257,342.0874457177706,0.034208745,0.047575723,0.36042303,94.4,96.14,74.21
adult,15,3,14,avatars,random,lsa,0.3156553648810726,0.0092,0.3426616344638067,0.0111,39.76470024768271,0.018872662670945763,0.028725900363628775,0.45710815518137,590.4905848673079,0.059049055,0.05854134,0.3923024,94.4,96.14,95.73
adult,15,3,14,original,gower,lsa,0.3188451866511063,0.0129,0.3424784506649689,0.0129,30.83488312663247,0.013177300481466871,0.0207370803952298,0.37823230246191264,414.93471730081365,0.041493468,0.055631127,0.44043756,,,70.54
adult,15,3,14,original,proj_eucl_all_source,lsa,0.3188451866511063,0.0129,0.3424784506649689,0.0129,20.134468939147034,0.008604473905618392,0.012708440680909212,0.31701277044486553,337.87995787197724,0.033787996,0.042040363,0.30405304,,,73.61
adult,15,3,14,original,row_order,lsa,0.3188451866511063,0.0129,0.3424784506649689,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.41
adult,15,3,14,original,random,lsa,0.3188451866511063,0.0129,0.3424784506649689,0.0129,38.96027453214742,0.016649689971003176,0.026545385397736817,0.44277382458841225,415.1818239756394,0.041518185,0.0486858,0.3653437,,,74.36
adult,16,4,14,avatars,gower,lsa,0.5589415023025859,0.4723,0.4054668649263009,0.4785,11.398966866783866,0.017323657852255116,0.020930797151152692,0.20603885731886576,594.9088356187567,0.05949088,0.058635965,0.3805628,93.32,92.64,94.86
adult,16,4,14,avatars,proj_eucl_all_source,lsa,0.5589415023025859,0.4723,0.4054668649263009,0.4785,8.29339427244731,0.012603942663293788,0.013252084203208515,0.11508126401113311,584.9948808173649,0.05849949,0.062740445,0.47047922,93.32,92.64,93.61
